,transcript_id,timestamp,text,speaker
768,1,43:16:00,They eventually gave up when they had 685695.,agent
769,1,43:19:00,"They in a way halfway they gave up that OK, I, I, I think I have, I am ready for it.",agent
770,1,43:25:00,"We ourselves have pushed them that, you know, they have time they can improve and you know, get to that.",agent
771,1,43:30:00,So we ourself would push people for that.,agent
772,1,43:32:00,"And of course, if you yourself want to improve, why would we stop?",agent
773,1,43:39:00,"And there is this example that you took, right like of 224 score, you have to like distribute it like 8452, right?",prospect
774,1,43:50:00,252 be very clear.,prospect
775,1,43:54:00,So 252 is what you have to chase 224 would put you in that 30th percentile or 20th percentile will be somewhere around 4 hundreds or in the starting 500.,agent
776,1,44:03:00,"So yeah, 252 is your score.",agent
777,1,44:04:00,"Yeah, yeah, yeah.",prospect
778,1,44:05:00,Amrit.,prospect
779,1,44:05:00,So another thing is how is this like 252?,prospect
780,1,44:09:00,"Then it's it will get scaled to what, 785685?",prospect
781,1,44:13:00,So how is this transition happening?,prospect
782,1,44:16:00,Can you explain that also?,prospect
783,1,44:18:00,"OK, so see the all the things you cannot find anywhere.",agent
784,1,44:21:00,"I'm just telling you, maybe you can take a note, see a score of 246 that is 828282 for for easy understanding.",agent
785,1,44:29:00,I am just telling you a score of 8282 for easy understanding.,agent
786,1,44:33:00,"You just think of this 82 on an average if you are getting that is added up to 246, right?",agent
787,1,44:39:00,Can you just add 80 to 8082?,agent
788,1,44:41:00,Its 246 right.,agent
789,1,44:42:00,So a 246 or 828282 on average is gonna give you 645.,agent
790,1,44:47:00,Just take a note.,agent
791,1,44:49:00,"I mean is just by default it is like that, is it?",prospect
792,1,44:52:00,It is default.,agent
793,1,44:53:00,"So for you to understand or for when you are targeting a different score, how this combination works?",agent
794,1,44:57:00,How do I know that say 246 is 645 and you know how do I know that 252 is 685 and how do I know that 255 is going to be 705?,agent
795,1,45:08:00,How do I know that?,agent
796,1,45:09:00,I am just giving you that insight.,agent
797,1,45:11:00,If you would like to do it yourself or understand yourself.,agent
798,1,45:13:00,One thing is as standard you can think of is the 246.,agent
799,1,45:18:00,A score of 246 that is 82 on an average is going to give you a score of 645.,agent
800,1,45:23:00,OK 645 is around 89th percentile is what you are going to get and that 645 is equivalent to 7 hundredths in the classic.,agent
801,1,45:31:00,So most of the schools which say 700 is their threshold that that is equivalent to 645 in classic.,agent
802,1,45:37:00,"So basically lets lets not complicate things but just just to make it clear, 82 on an average is going to give you you know 6 4583 on an average is gonna give you 66584 on an average is gonna give you 685 and 85 on an average is gonna give you 705.",agent
803,1,45:58:00,"So you see the pattern every average as your average increases by one in 828282838383, you're gonna see 20 point difference from 245 like from 645 to 665 to 685 to 705 to 725.",agent
804,1,46:15:00,"You're gonna see the difference, right?",agent
805,1,46:17:00,"You know, so that 20 point difference comes from your scores getting, you know, you know, 828282 then 838383 is 20, another 20 point difference you're gonna see with 848484 you're gonna see another 20 point difference.",agent
806,1,46:33:00,So that's how your scoring is gonna be.,agent
807,1,46:35:00,"So if you look at this particular scenario, 685 you, if you if you just add the target scores of verbal content DI 85 plus 86 + 8181.",agent
808,1,46:49:00,So this is 252.,agent
809,1,46:51:00,"If you just add 85 + 86 + 81, it is 252.",agent
810,1,46:55:00,"If you do 252 / 3, it's 84.",agent
811,1,46:59:00,Yeah.,prospect
812,1,47:00:00,So that's what I was telling.,agent
813,1,47:01:00,So that 848484 is coming because that 41 improvement.,agent
814,1,47:06:00,"So whichever target you have, how much percent is 9696 percentile 685 is 96 percentile original GMAT.",prospect
815,1,47:12:00,How much that will be in original GMAT you can do a plus 55 or plus 60.,agent
816,1,47:19:00,So it will be somewhere around 1160 around.,agent
817,1,47:23:00,"So it will be around if if you look at plus 55 in itself or plus 60 in itself, it is going to be around 74750.",agent
818,1,47:32:00,And is there any minimum number that we have to achieve in each section?,prospect
819,1,47:36:00,"No, there is no sectional cut off.",agent
820,1,47:37:00,"So that is a beauty even if you want to hit that, you know, that's what I was telling the combination score matters.",agent
821,1,47:43:00,"If it is 252, you can actually have 1990 in both.",agent
822,1,47:48:00,So it's 180 already.,agent
823,1,47:49:00,"So remaining you have to get 62, right?",agent
824,1,47:54:00,You can get even 62 and get a 242.,agent
825,1,47:57:00,"Like if it is 252, you have to get a 72 here.",agent
826,1,48:00:00,"So 1990 in each and 72 in data incest, which is actually less.",agent
827,1,48:04:00,"72 in data incest would be somewhere around, you know, 30th percentile that is actually less, but there is no sectional cut off does not matter.",agent
828,1,48:12:00,"OK, yeah, OK, OK.",prospect
829,1,48:17:00,Another thing is do you have any program like score guarantee like this guy Princeton Review and all those people have do you have something?,prospect
830,1,48:24:00,"Yeah, see even Princeton Review has TDB has Prince and review to an extent has and TDB also mentions in the website.",agent
831,1,48:31:00,But see one thing which is very clear is its its it's a gimmick to be to be precise.,agent
832,1,48:38:00,I will tell you why you can just go and see by yourself.,agent
833,1,48:42:00,"In most of the cases what is mentioned is lot of terms and conditions comes with, you know, score guarantee.",agent
834,1,48:47:00,"We can also provide the first thing mostly what they say is you have to have a valid GMAT score, not a mock score, not a, you know, not from their portal or not their thing.",agent
835,1,48:57:00,They want a valid GMAT score to start show as a starting point and within that.,agent
836,1,49:04:00,"So your score guarantee would be based on your starting score and to get it avail, they will say that you have to hit that particular percentile.",agent
837,1,49:12:00,"Suppose if you look at here, they would say that you have to hit those particular percentiles or threshold consistently or to make sure that each if if, if we hypothetically say that here in every course you have to get grade A if you get any of the less than grade A, you will not be availed.",agent
838,1,49:28:00,So how does it make sense because maybe there is also possibility that we had a bad day or something while preparing.,agent
839,1,49:33:00,Maybe we would come back and see.,agent
840,1,49:35:00,"But still you, you may not do well, but this is actually a good score.",agent
841,1,49:39:00,Like if you consider getting grade and maybe one grade A minus is perfectly fine.,agent
842,1,49:43:00,"But for giving conditions, they can give or we can even give a condition that it should be all grade A in throughout the course, you should be getting completely grade A so, so that by default you are going to be in that 70th percent as you finish it.",agent
843,1,49:55:00,And from that going it is easy.,agent
844,1,49:56:00,So we can put out an ideal situation in which you are bound to get that and then you know if that is not getting we can give you.,agent
845,1,50:04:00,So it is like you know tossing a coin and and you know you know 100 times and saying that if if you don't get tails even one time we are going to give you a refund.,agent
846,1,50:14:00,So you know you just have to think about it.,agent
847,1,50:16:00,"So, so those are claims just to attract.",agent
848,1,50:21:00,"If you just look at the terms and conditions carefully, you would realise that of course, would you, would you actually pay for a GMAT course right now and take it and, and then come back to them?",agent
849,1,50:31:00,"Because that in itself is gonna cost you like a course, right?",agent
850,1,50:34:00,"GMAT test in India, if you take, you're gonna have around 25,027, 1000 with, with, with taxes and all these things, you're gonna pay 27,000.",agent
851,1,50:43:00,"So are you actually gonna pay 27,000 and take the actual test and then come with a score to them and then you're gonna improve?",prospect
852,1,50:49:00,Is that the case?,prospect
853,1,50:51:00,"So, so you have to think about all this grounds and when when it comes to the score guarantee most of them would would recommend if you just go detail, you are going to see that they want a GMAT, actual GMAT score, not any of the mocks.",agent
854,1,51:03:00,They will not consider mocks at all.,agent
855,1,51:05:00,"So you have to have a GMAT score in place and then followed by the conditions that you have to do do these, these, these things and you have to ensure that you are hitting those only then they give you.",agent
856,1,51:15:00,"So why to get into all those things when actually, you know, we don't you know, we don't believe in doing all those things.",agent
857,1,51:22:00,"We say that see, if you do our course, we have proofs out there.",agent
858,1,51:26:00,"Now see if if it just each of the each of the platforms that you see, everybody has YouTube channel, all the test providers.",agent
859,1,51:32:00,You just have to check their name.,agent
860,1,51:33:00,Everybody has their channel.,agent
861,1,51:34:00,Just look at the success stories that they have posted in the last one month.,agent
862,1,51:38:00,"Just check the number of people who got maybe if your target is 685, just see how many 685 has been posted in the last one month.",agent
863,1,51:47:00,Check the do the counting as simple as that you would get your answer.,agent
864,1,51:52:00,And these are not just if you just see all this is just not testimonial video 5 minute or 2 minutes saying that Ezimat is the best.,agent
865,1,51:59:00,"No, we have this 25 minute video, 35 minute video, 2930 minutes.",agent
866,1,52:04:00,So all this way places where we are gonna discuss strategies as well.,agent
867,1,52:07:00,Of course they studied with us.,agent
868,1,52:09:00,That is one thing.,agent
869,1,52:09:00,"But we are not gonna you know, you know ask them to do a video saying that you studied with us and that is why you improve.",agent
870,1,52:16:00,"We generally ask them in terms of how their strategy has been, what are the things that they realised during their prep that they went wrong and what are the corrections that they made so that that can help students.",agent
871,1,52:24:00,"Even if you are someone who has not purchased our course, seeing this video should help you understand in terms of the those common strategies because you know, for each of the students, the challenges that face would be different.",agent
872,1,52:34:00,There is not a one stop solution.,agent
873,1,52:36:00,That's what we believe in.,agent
874,1,52:37:00,"That's why we create this custom study plan, custom course for each of the individual, for  and Nikita, for each of you, it's going to be a completely different journey in terms of your prep based on your strength, based on your weakness.",agent
875,1,52:48:00,"So you are going to have a different, even if both of you suppose ideally you both take a test today and each of you scored a 555, but the course duration in itself is going to be different for each of you because your percentiles in each of the scores and other elements that would come into play within bubble.",agent
876,1,53:05:00,"Also you have to see the CR percentile, RC percentile, all these things, your time commitment, lot of factors would account to and create a plan which is completely different for you than compared to the other person.",agent
877,1,53:16:00,So it is like a fingerprint.,agent
878,1,53:18:00,So that is that is the only way.,agent
879,1,53:20:00,A general course may help to an action but might not take you to that particular high score.,agent
880,1,53:26:00,Any general course can eventually take you to A 625 635 beat any course.,agent
881,1,53:30:00,I am not telling easy matter.,agent
882,1,53:32:00,Any course after a point can help you reach 625 635.,agent
883,1,53:37:00,That is not the big game.,agent
884,1,53:38:00,The game is from going from that 635 to 685 or 705 or even 735 which is 100 percentile.,agent
885,1,53:44:00,That is the big game.,agent
886,1,53:46:00,So that's the challenge.,agent
887,1,53:51:00,OK yeah.,prospect
888,1,53:52:00,So basically that's a gimmick kind of thing.,prospect
889,1,53:55:00,"And yeah it is, it is clearly gimmick.",agent
890,1,53:57:00,You just have to go and look at the terms and condition.,agent
891,1,53:59:00,"You realise if if you don't have to take take my things to face value, you just have to do it yourself.",agent
892,1,54:05:00,You have to realise that that's what they do.,agent
893,1,54:07:00,"So yeah, yeah, I have seen that they put the star Mark and they say either 70 point improvement or that thing.",prospect
894,1,54:14:00,I've seen that.,prospect
895,1,54:15:00,"I just, I wanted to confirm key.",prospect
896,1,54:17:00,Do you have that any kind of program something like that?,prospect
897,1,54:20:00,"But that's no, no, no, no, no.",agent
898,1,54:21:00,"OK, especially that is not gonna even help you because you're just starting your preparation, right?",agent
899,1,54:26:00,"So that's never gonna help you either in, in any of the platform.",agent
900,1,54:29:00,It's not gonna matter to you.,agent
901,1,54:30:00,"Because you see, generally if you are someone who's repeating after taking the test, maybe you already have a GMAT score.",agent
902,1,54:36:00,"In that case, you know, at least you would fall under that condition, you know, or if you at least you have an option that you get grade as and you know, avail that if it is not happening.",agent
903,1,54:46:00,"But you know, in in your case though, it is completely absurd, right?",agent
904,1,54:50:00,You you cannot take a test for it.,agent
905,1,54:53:00,Yeah.,prospect
906,1,54:53:00,Yeah.,prospect
907,1,54:54:00,So the so one other question is about the teachers.,prospect
908,1,54:57:00,Who are the teachers?,prospect
909,1,54:58:00,Like can you who is going to teach?,prospect
910,1,55:02:00,"Like there will be mentors and they are going to be teachers, right.",prospect
911,1,55:05:00,See our course are interactive video lessons in in in our case our course all are recorded sessions.,agent
912,1,55:11:00,That is why it is self based.,agent
913,1,55:13:00,We don't go in batches like 7 to 8:00 PM or 7 to 9:00 PM.,agent
914,1,55:16:00,We don't have that batches running.,agent
915,1,55:18:00,"And all the videos that you see here are majorly from you know, Kanupriya, which is top rated expert subject expert, you are going to have from Payal Rajat among the top 5, you know, subject experts or teachers in GMAT globally ranked.",agent
916,1,55:37:00,And so of course Fire and Rajat would be covering the major aspect of your prep.,agent
917,1,55:43:00,But you will also have videos sessions from other mentors.,agent
918,1,55:47:00,"So in terms of video lessons, it is going to be interactive lessons, interactive in the sense you start a video and within the video itself, you will have a lot of questions that follows up and based on your questions, your video might extend.",agent
919,1,55:59:00,Maybe a video can be the same video if you animation Nikita you are taking based on your feedbacks and how you answer them.,agent
920,1,56:07:00,"Video can be 15 minute, also a 20 minute video also depending upon the length depends upon how you respond to it.",agent
921,1,56:13:00,So that's why we call it interactive video lesson.,agent
922,1,56:14:00,And that's not the quiz.,agent
923,1,56:15:00,You would have a quiz to test your understanding.,agent
924,1,56:18:00,How much of it have you actually absorbed?,agent
925,1,56:20:00,You're going to have that that is separate towards the end of it.,agent
926,1,56:23:00,"But within the video itself, you're going to have some quizzes and all the things where you can learn and you know accordingly or you know the the course would adjust itself.",agent
927,1,56:31:00,"It's like, you know, we have this story mode kind of thing based on our choice.",agent
928,1,56:36:00,"It will navigate so in a way its like that for most of the videos and some videos are there, which is like a 10 minute video, 5 minute videos, which is quickly telling you are covering concepts.",agent
929,1,56:46:00,"Those is gonna those those videos are gonna be a very you know, straight forward videos, which will it will not be interactive.",agent
930,1,56:51:00,It will be a recorded video that you are gonna run through.,agent
931,1,56:55:00,"So, so that, that is how it is.",agent
932,1,56:57:00,"And yeah, Nikita hard for for the duration of the course, right, For the number of hours of the course, No, generally you, you can see your estimate here.",agent
933,1,57:12:00,There is an estimated course duration which is an average for completing critical reasoning.,agent
934,1,57:16:00,You have 30 hours to complete to complete your master comprehension.,agent
935,1,57:21:00,"You are going to have some, if you take master comprehension, it is, it is going to take around 7 hours, 24 minutes.",agent
936,1,57:27:00,It can take 8 hours for some people.,agent
937,1,57:28:00,It can be 7 hours for some people.,agent
938,1,57:30:00,"So, you know, plus or -30 minutes is is gonna happen.",agent
939,1,57:33:00,So that's why we call it estimated post duration.,agent
940,1,57:35:00,"So if we have a plain recorded session, maybe it can be even lesser.",agent
941,1,57:39:00,"But in this case though, depending, depending upon the scenario, it might differ.",agent
942,1,57:44:00,So that's why this estimated post duration is there.,agent
943,1,57:47:00,"And yeah, OK, so the mentors will be different and teachers will be different, right?",prospect
944,1,57:54:00,"Yeah, both would be different.",agent
945,1,57:56:00,"And you know, if if you have and you know, see of course you would have its like a YouTube video where each of the lessons would have a doubt session where ask an expert session would be there where your queries would be addressed.",agent
946,1,58:07:00,"But still, if it is not very clear, you just have to ping your mentor.",agent
947,1,58:12:00,"Your mentor would Even so in in the the video which I am going to send you regarding mentor, you would see that your mentor would even request or you know get a video pertaining to a doubt be recorded by your subject expert and share it to you.",agent
948,1,58:25:00,"So that also happens if for a particular file, if the communication or the doubt is not cleared, you are still stuck at it or you need a conceptual clarity for the your you know most most probably pile even even pile records or or you know Rajit also records and send your pertaining to a particular doubt.",agent
949,1,58:44:00,"They record 10 minute video, 15 minute video explaining you that particular doubt.",agent
950,1,58:48:00,"So first thing they might ask you is maybe you have to send a voice or something which clearly tells not in touch, but clearly tells them or and you know, make them understand what exactly is your doubt.",agent
951,1,58:58:00,"And accordingly, they will create a video and send it to you for you to, you know, view it and access it.",agent
952,1,59:03:00,So that that is one thing.,agent
953,1,59:06:00,"So these mentors are going to be there just to plan or preparation, right?",prospect
954,1,59:12:00,They are not there to not just planning see you know like so during initial series they are there see they you will have their direct inbox to your mentors.,agent
955,1,59:21:00,You're gonna communicate it's like the old Facebook Messenger you see right you're gonna have the direct inbox to your mentor which you're gonna connect and discuss.,agent
956,1,59:28:00,"So initially in terms of strategy, there is nothing much that they will be doing.",agent
957,1,59:32:00,They are just they are just gonna be a guiding force.,agent
958,1,59:36:00,But the game changes when you when you reach a 635 beyond that point.,agent
959,1,59:41:00,See all the data that you capture here.,agent
960,1,59:42:00,You will have a dashboard here when you're going to go and take this test.,agent
961,1,59:45:00,But these are not just the dashboards.,agent
962,1,59:47:00,Your mentor would be creating a profile for you from the day you start.,agent
963,1,59:51:00,You are you are going to have a profile built by a mentor.,agent
964,1,59:54:00,"So once you reach a 635, then you are going to get into a teams call with your mentor at a regular interval, may be once in a day or once in 2 days.",agent
965,1,01:00:02,You are going to have that connect with your mentor in detail to actually understand or or to strategise and give you that corrective factors in terms of how to improve your time in those particular questions and what is exactly so like the way if you know.,agent
966,1,01:00:16,"We have a cricket team of analysts, right, For every, every top cricket teams.",agent
967,1,01:00:20,"Now we have analysts coming into play to help the players understand what's his strength, what's his weakness and how to how to navigate things, how to improve with the help of coach.",agent
968,1,01:00:28,So mentors are basically a coach with a high analytic support or analytics behind it to give you that instructive feedbacks.,agent
969,1,01:00:38,OK.,prospect
970,1,01:00:38,"And so we will be collecting Yeah, yeah, I was saying for now for actual doubt resolution, we have to reach out to the teachers directly.",prospect
971,1,01:00:52,"No, you you have to see one thing is you can reach out to your tutors directly through the section doubt clearing sessions that you would see under each video lessons.",agent
972,1,01:01:02,You are going to have that.,agent
973,1,01:01:03,"But beyond that, if you want to personally reach out like like want them to record a video for you and and have to clear it right away for pertaining to a particular topics, you can navigate through your mentor.",agent
974,1,01:01:17,Your mentor is actually going to help you facilitate it.,agent
975,1,01:01:20,"OK, OK, understood.",prospect
976,1,01:01:23,So this mentor will be connected only through this your channel Egmat channel or its going to connect it through WhatsApp as well?,prospect
977,1,01:01:32,"No, initially it will be through Egmat channel.",agent
978,1,01:01:34,"So see the, the main scenario is different.",agent
979,1,01:01:38,"See till the time you reach like the way I always say till you reach that 85th percentile capability, the instructions are going to be very clear and straightforward that what exactly has to be done you are going to have.",agent
980,1,01:01:50,"So once, once I share you a video like the way I said once I share you that video and to go through it yet have a clear clarity.",agent
981,1,01:01:55,"But I am still telling giving an overview that initially it is very straightforward in terms of your instruction and things are going to be very clear in terms of what activities has to be done wherever your feedback is required, chat support is enough.",agent
982,1,01:02:07,"But later on once once you reach that last mail, so we enroll UNLA program called last Mail push that is also free of cost.",agent
983,1,01:02:14,You are not going to be charged for that.,agent
984,1,01:02:15,It is inclusive within the course.,agent
985,1,01:02:17,"So what happens there is when you reach that capability, it becomes bit of tricky even for us to explain things over chat.",agent
986,1,01:02:25,It is not possible that we explain everything through chat and the communication has to be more efficient and we involve you in a Teams call.,agent
987,1,01:02:33,And at that point of time of course maybe you would reach get get the connect with your mentor in WhatsApp and all these things you start that would be the last leg of your breath.,agent
988,1,01:02:41,Maybe last one month or one and half months it is going to be but initially we don't do that because of course the bandwidth is also there.,agent
989,1,01:02:47,"They have to support you know, you know you and and give you that right guidance.",agent
990,1,01:02:51,"So of course you know, initially, sorry, not through WhatsApp.",agent
991,1,01:02:58,"So not initially initially, initially not through WhatsApp.",agent
992,1,01:03:00,"Yeah, OK.",prospect
993,1,01:03:03,"So once he once you reach that 64563555 yeah, then then we'll be connected through WhatsApp.",agent
994,1,01:03:10,"Yeah yeah, mostly 635 some cases 625.",agent
995,1,01:03:13,"Also we we, we generally once you reach around 85th percentile, we ourselves would enroll you in last mile much program that would change the dynamics.",agent
996,1,01:03:20,So that's what is required for you to go from that 625 to 7 or 5 to 25.,agent
997,1,01:03:25,"So soon after this call, I'm going to send you a video which is actually going to clear your doubts regarding what is mentor.",agent
998,1,01:03:31,What does the mentor do for you?,agent
999,1,01:03:32,You're going to have that clear instructions there.,agent
1000,1,01:03:34,OK so another thing is on GMAT club or somewhere I was reading the one of guy was posted some good reviews about E GMAT that he needed more help because he had very less time to prepare and one of the Co founder had come and taught him.,prospect
1001,1,01:03:54,So does that happen at the E GMAT or what?,prospect
1002,1,01:03:58,"See depending upon multiple scenarios, that's what I was telling one of the Co founder Payal like the way I said, I said none that they would record the session or they would come in directly.",agent
1003,1,01:04:07,So this is something which we don't promise as a part of course.,agent
1004,1,01:04:09,"See when we start something, if you promise then it has to be delivered right?",agent
1005,1,01:04:13,So if you promise it that you know the founders are going to help you and they are going to do that thing may not happen depending upon your situation and your genuinity towards your prep.,agent
1006,1,01:04:23,"Maybe it is not that from day one the student actually had come by, maybe for a particular scenario they would have come.",agent
1007,1,01:04:28,So based on the situation and what makes more sense we would do it for our students.,agent
1008,1,01:04:33,So generally we do that lot of things beyond the scope of what we commit.,agent
1009,1,01:04:38,"We do that, but that is not something which we mentioned in our in the starting discussion itself.",agent
1010,1,01:04:43,"So that, you know, if you set that expectation then you would purchase just for that, right?",agent
1011,1,01:04:47,"You would be purchasing your, making your we would be influencing your purchase decision just based on that.",agent
1012,1,01:04:52,"And if that is not happening, then you would be, you know, disappointed as well.",agent
1013,1,01:04:56,"If maybe a situation arises where we feel that that's not required and we don't do it, but you feel it's required and then you think that I purchased for this and I didn't get it.",agent
1014,1,01:05:05,So we don't want that confusion to happen.,agent
1015,1,01:05:06,"But of course, one thing you can be very assured about this, whatever or to whatever extent we need to go to get to your target score, they would be doing it.",agent
1016,1,01:05:17,"So our goal is if, if you have to go for 4 months and we have to hit that score, whatever extent that we need to go, we, we are going to do that and make you, you know, reach that score.",agent
1017,1,01:05:26,Provided you are also getting that kind of commitments.,agent
1018,1,01:05:29,"We would see right, based on your scores, how, how much time you spend in our platform, even every, every minute you spend in our platform, we are going to see that how many minutes to an extent of how many minutes and how many seconds you are spending our platform, We are going to get that clarity.",agent
1019,1,01:05:42,"So a lot of factors would account for and for us to create a decision or, you know, make a decision in terms of what kind of support to be done.",agent
1020,1,01:05:49,"If you are legitimate, you, you are really see the student and you need some help, of course we will be there.",agent
1021,1,01:05:54,"So, so, so that's, that's the idea.",agent
1022,1,01:05:58,OK.,prospect
1023,1,01:05:59,"Another thing is, so this is about GMAT.",prospect
1024,1,01:06:02,"So yeah, regarding the admission support, do you have anything like that?",prospect
1025,1,01:06:08,Lets say this is GMAT.,prospect
1026,1,01:06:10,"I got some fantastic, fantastic score.",prospect
1027,1,01:06:12,"But after that we have any support for the admission like we would guide, we would guide and help you understand a lot of things.",prospect
1028,1,01:06:19,"Again, see our our platform in itself is a GMAT platform, GMAT prep platform and our focus is strictly towards that.",agent
1029,1,01:06:27,See even even most of the other providers also charge extra for your you know other support and all this things.,agent
1030,1,01:06:34,But we are not into that services yet like we are.,agent
1031,1,01:06:37,"We were we are very clear that our focus is to get people, our students to a particular target score and then get it by.",agent
1032,1,01:06:43,"But couple of things that you can expect is the students who may be your targets school may not be the first school, right?",agent
1033,1,01:06:51,We would have already had students who have already joined there.,agent
1034,1,01:06:53,"Maybe we can give you the not the contact number, but the contact details like LinkedIn and other platforms where you can reach out to them and check with them.",agent
1035,1,01:07:01,So the alums kind of thing.,agent
1036,1,01:07:03,We can you know help you out.,agent
1037,1,01:07:06,So you know all those things would be there towards the end of this.,agent
1038,1,01:07:09,"You know we are pre once you have a score of course we will be helping you in all those terms, but not with their essays not with their application.",agent
1039,1,01:07:15,Technically we will not be sitting with you.,agent
1040,1,01:07:17,"So like the way we commit for GMAT, we don't have anything that we have.",agent
1041,1,01:07:21,"We would commit and do it for your, you know, preparation.",agent
1042,1,01:07:26,You would have to look it on your own.,agent
1043,1,01:07:28,"But of course you whatever queries you have, you know, regarding where to approach, how to do it, how to do this, all these things, you are going to get clear instructions.",agent
1044,1,01:07:37,"Your support is, you know, you can expect a support or guidance, but not a service.",agent
1045,1,01:07:44,"OK, OK, no problem.",prospect
1046,1,01:07:46,Yeah.,prospect
1047,1,01:07:46,OK.,prospect
1048,1,01:07:46,"So maybe the last leg of the question like do you have yeah, referral kind of thing like do you have any insider coupon that can reduce the priced not, not a referral coupon.",prospect
1049,1,01:08:02,"See, see, we generally see most of the cases.",agent
1050,1,01:08:04,I will tell you one thing very honestly 65% of the calls that gets booked majorly are through either either no our students generally the remaining 45 would come from our people seeing our GMAT club reviews and all this things would come to many 45%.,agent
1051,1,01:08:20,"But to be honest, I am telling you more than 50%, around 60%, 55% to 60% of the crowd are coming through either one of our old EEZ math students referring through or the existing students referring through.",agent
1052,1,01:08:33,So we don't have a referral bonus as such.,agent
1053,1,01:08:39,But yeah.,agent
1054,1,01:08:40,So if if there are a couple of peoples who start together in in that case we generally give an extension.,agent
1055,1,01:08:46,So that's what we generally give best maybe a 15 days section from both of the students.,agent
1056,1,01:08:51,"Like if if you if either of you are starting may be one day, 2 day prior difference is also fine.",agent
1057,1,01:08:56,"But if there is a considerable difference in your case Nikita, you still want a time to think over it and come back.",agent
1058,1,01:09:02,So in that case that may not be applicable.,agent
1059,1,01:09:04,"But yeah, generally you know, if if both of the people are planning to purchase together may be in one or 2 days time here and there that that is OK.",agent
1060,1,01:09:13,We would give a 15 days extension worth of $49 you are going to get.,agent
1061,1,01:09:21,"OK, yeah.",prospect
1062,1,01:09:24,So the final price will be one 59159.,agent
1063,1,01:09:27,"If you know after 30 days like the way we discuss, you can pay the difference and you know get 4 months or 6 months.",agent
1064,1,01:09:36,"OK, OK, so I will drop you the mail regarding the same.",agent
1065,1,01:09:39,I have added you in the mail thread.,agent
1066,1,01:09:43,"Yeah, maybe today only I'll make the purchase and we'll start from.",prospect
1067,1,01:09:46,So are you one of the mentors to.,prospect
1068,1,01:09:48,"No, no, I'm.",agent
1069,1,01:09:49,I'm not a mentor.,agent
1070,1,01:09:50,"So I'm just there to give you a very clear idea on what you are purchasing and to give you a whole insight in terms of, you know, clear the queries before you get in.",agent
1071,1,01:09:58,So my role is limited to that.,agent
1072,1,01:10:00,So we have experts out there as mentors who would actually do the job for you.,agent
1073,1,01:10:05,So my role is just to give an idea of what you are getting into.,agent
1074,1,01:10:09,OK.,prospect
1075,1,01:10:09,"And another thing, so before assigning the mentor, do you give us the list of mentors and then we have to select or is just going to be random?",prospect
1076,1,01:10:19,Not random.,agent
1077,1,01:10:20,"See, So what we are going to do is you know, we, you're going to send a mail.",agent
1078,1,01:10:25,I will help you with the format.,agent
1079,1,01:10:26,"You're going to send a mail once you make the purchase from that registered mail ID, you're going to send a mail mentioning about your profile in terms of, you know, you may be a tech, you know, education background.",agent
1080,1,01:10:37,And you can also mention about you starting your prep.,agent
1081,1,01:10:41,"You have not, you know, taken any mock.",agent
1082,1,01:10:43,"So you can mention that and you can also give your, you know, time duration, how many hours in a week you can prepare all these things and your target score, your targets.",agent
1083,1,01:10:51,Cool.,prospect
1084,1,01:10:52,"You can mention all those things and your deadline also, you're gonna mention it and you're gonna request a mentor.",agent
1085,1,01:10:56,"So that's gonna go to that support mail support at the rate it is gmail.com from the support team, that mail would actually go to the, you know, mentors page.",agent
1086,1,01:11:05,So from there whichever mentor suits your profile and has the bandwidth would be registered.,agent
1087,1,01:11:11,"So it is not ran its its based on us deciding you know who would be the best person for you, we would be assigning them.",agent
1088,1,01:11:17,So that is how it happens.,agent
1089,1,01:11:20,"OK, Yeah, yeah.",prospect
1090,1,01:11:23,One last question out of curiosity.,prospect
1091,1,01:11:26,"So now while going through the website, we saw this tall claims that that are over there on E GMAT where you have compared E GMAT with other GMAT platforms, GMAT preparation platforms.",prospect
1092,1,01:11:37,"Yeah, for how, how exactly do you validate these this data, see these to be honest, these data are in public.",agent
1093,1,01:11:45,"If you look at the you know, what exact claims are you looking for that result, right?",agent
1094,1,01:11:51,"The, you know, 3 times the result that you would see all the things, right, right, right.",agent
1095,1,01:11:57,"Yeah, All these data are in public.",agent
1096,1,01:11:59,"All these data are in public in, in GMAT reviews and you know, all the platforms and even that that is one of the examples.",agent
1097,1,01:12:05,"As I said, you can look at all the test providers, their YouTube channels as well.",agent
1098,1,01:12:10,"You know, in terms of every, every, every, you know, you know, the top test providers have this channel and they would post videos as well as on occurrence.",agent
1099,1,01:12:20,"So you just see the number of, you know, outputs or reviews coming by and the results coming by and you yourself would know the difference.",agent
1100,1,01:12:27,"And GMAT Club is not a place where you can do a PR because maybe in Google you can put reviews, you can, you know, do a PR and get your ratings up.",agent
1101,1,01:12:36,"But GMAT Club you can actually get put your reviews and you have to be verified to get that, you know, to public.",agent
1102,1,01:12:44,"So you know, they, they verify based on your score, you should have a valid GMAT score before you put a review.",agent
1103,1,01:12:49,"And you have to send them the proofs that you say, you know, you prepared using this platform, whatever it is, you have to send the proofs and get it validated to make it public.",agent
1104,1,01:12:57,So all those reviews that you see are organic reviews that you'd see there.,agent
1105,1,01:13:01,And those are real feedbacks.,agent
1106,1,01:13:02,And we claim on the on the basis of those feedbacks which is available in public.,agent
